OBJECTID,X,Y,Z,Layer,URL,Text,MUTCD,Width,Height,Condition,Orientation,Longitude,Latitude,matched,match_idx,match_distance,Source,File2_Lat,File2_Lon
1519,1449573.872,330422.0115,1003.128421,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8dd05a85-1c64-4642-8f3c-2f53ecdbcc24,,M6-3,1.880442214,4.194159267,,-45.0797149,-79.60855164,40.2253834,True,1254,1.2902232012136656,File 1,40.225395,-79.608552
1520,1449575.75,330423.5398,1003.652866,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-0d9a63ac-3f13-4d2e-a1e8-824e28e039b3,"EXIT
75",E1-5P,6.900128071,5.191624576,,139.7925678,-79.60854504,40.2253877,True,1285,1.0040163265597228,File 1,40.225395,-79.608552
1522,1428660.085,375827.4761,1055.93534,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-731deb8f-783c-4e09-9caa-d0bfda9d3747,"MILE
64
.5",D10-1,1.182010737,3.706072122,,-149.3140221,-79.6869979,40.34876165,True,20,0.23281813177402527,File 1,40.348763,-79.687
1523,1449987.969,330206.2551,996.5225998,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9d4fa6f6-0d3d-4c57-a6da-b7ba272d9927,,W4-3,5.345070247,4.662549933,,-50.36938876,-79.60705273,40.22481517,True,753,0.9339651102889427,File 1,40.224808,-79.607047
1528,1461629.548,322671.3888,1012.320621,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-57455d2b-9b6a-4941-8750-e5696b29df77,MILE 7 7 .9,D10-1,1.139381768,3.919919783,,134.2724424,-79.56481576,40.20480014,True,713,0.025646811341094203,File 1,40.2048,-79.564816
1530,1433304.207,349117.9108,999.7640848,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8422df10-8400-4c88-bc5d-a08a7cee3a9d,MILE 69,D10-1,0.997410847,1.298226655,,-178.2701244,-79.66825822,40.27573828,True,16,0.6062180219669309,File 1,40.275733,-79.66826
1532,1449782.494,330402.4611,1000.081425,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c9f18855-73db-48a2-a56f-f1ab6becfd89,MILE 75.1,D10-1,0.961849845,3.857098804,,-38.52592225,-79.60780321,40.22534179,True,97,0.6117234554822784,File 1,40.225339,-79.607797
1533,1430826.326,364666.7155,1110.207009,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-04063901-ea2a-4ce5-92a7-061eaa34e895,70,R2-1,3.500070042,4.651949792,,-21.67154638,-79.67835339,40.31826236,True,857,1.210613070598443,File 1,40.318252,-79.678349
1534,1430753.141,364579.139,1106.673866,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fb48d923-884b-4637-80dc-a8c34388536d,"ATTRACTION - EXIT 67
SAINT VINCENT COLLEGE
Seton Hill UNIVERSITY
DIRECTIONS AT EXIT",D5-1,13.13315791,6.351524732,,162.4407853,-79.67860893,40.31801763,True,778,2.017274438378653,File 1,40.318003,-79.678623
1536,1503403.578,298364.6602,1797.47272,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5cc91b89-4e12-4593-9eab-fe8d13fa96fe,Keyser Rd,D3-1,6.380081714,2.723694502,,-37.21701962,-79.41364436,40.14034713,True,127,2.217834223313602,File 1,40.140334,-79.413664
1537,1450491.301,329709.4011,994.4592132,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3c848e53-92bf-4068-a915-20bf818e0bd7,,W1-15,5.358905224,8.149764327,,-16.60601107,-79.6052132,40.22348061,True,995,0.09598945984169206,File 1,40.22348,-79.605214
1538,1450491.051,329709.4075,990.3776955,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-7dad88d7-0c77-45c5-8fc7-ed82dfbb4db0,20 MPH,W13-1P,2.666869174,3.170114016,,165.9325358,-79.6052141,40.22348061,True,925,0.08785905275770234,File 1,40.223481,-79.605215
1542,1484948.553,305646.4037,1289.073701,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e0bb9cad-1d66-4ef5-b8f7-62d2978f0608,EMERGENCY,D9-13,1.510097962,0.15679795,,-35.45367718,-79.48015143,40.15935915,True,550,2.448505717342418,File 1,40.159362,-79.48018
1543,1480790.672,308718.8248,1148.401764,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3522fd78-6db2-4a73-9197-9d2fe79b7960,TRUCK LANE 1000 FEET,W3-4,2.581371097,5.227231631,,-55.5782889,-79.49524173,40.16756703,True,1174,1.079692292943238,File 1,40.16757484,-79.49524928
1544,1487074.643,304059.6666,1319.274579,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-ffbd8335-5e68-4e17-9db5-43ff960f86c2,"76
MILE
84
0.0",D10-1,0.668446666,2.801368507,,-84.44368764,-79.47243548,40.15511832,True,82,0.08591488003649579,File 1,40.155119,-79.472435
1547,1431256.493,361495.4761,1131.632048,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-25d6bbf7-32c2-42cc-b6fd-845b091d7fca,,W1-2,4.732518762,5.433069837,,158.0156374,-79.67656302,40.30958499,True,476,0.16789345802519803,File 1,40.309585,-79.676565
1548,1431256.807,361495.6619,1126.314311,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-74761294-e62e-4851-b345-3aff441ac58a,60 M.P.H.,W13-1P,2.79142953,2.856214448,,153.278585,-79.67656191,40.30958552,True,658,0.35158976699191696,File 1,40.309585,-79.676566
1550,1493199.179,302066.747,1446.253908,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4eec5fdb-c41e-4c48-8e83-2784995c1755,,W1-8L,2.778333939,3.717406759,,89.003901,-79.45039139,40.14997438,True,768,0.06688331967100478,File 1,40.149974,-79.450392
1551,1463663.056,321079.3676,1030.583573,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4ee3431d-2f23-4ea9-86ec-9262b92fc029,,M1-4,0.203152299,1.264350341,,146.9012015,-79.55742031,40.2005453,True,412,0.5044060662741621,File 1,40.200544,-79.557426
1552,1433053.07,352921.9473,1069.107833,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6fe913cd-31f6-40f7-8239-3574d8d4a128,EISAMAN ROAD,D3-1,9.07348116,1.638384285,,-2.274754735,-79.66945436,40.28616315,True,380,0.3092030523910697,File 1,40.286163,-79.669458
1553,1435960.497,344804.5953,1040.185678,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e4c19f5e-29a3-44ca-912d-42253ab71f86,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-18,0.848301659,4.887380237,,29.06382224,-79.65840643,40.2640587,True,1323,0.5250905079219416,File 1,40.26406334,-79.65840528
1558,1492387.073,302065.2788,1424.224375,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d6259d2a-b7c3-40aa-a2b2-153570110cac,"MILE
85
5
.1",D10-1,0.45426407,3.75967904,,-93.04158812,-79.45329589,40.14992739,True,893,0.1810787934513536,File 1,40.149926,-79.453297
1559,1487011.859,304023.6031,1325.275556,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-76ff0d1c-b6b8-4d28-8482-b4287fcbd435,US,M1-4,1.39556986,2.702622894,,-61.66626687,-79.47265753,40.15501598,True,822,0.11606111775574032,File 1,40.155015,-79.472658
1563,1432155.486,359586.4091,1136.746886,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-344493b3-3a50-4515-baab-ef1a80e03a2f,"MILE
67
9",D10-1,11.54528553,3.193417274,,-51.28913841,-79.67319117,40.30439954,True,413,0.3911194476936389,File 1,40.304403,-79.673192
1575,1433197.932,351755.7712,1038.509217,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-56be55f7-51b0-4c91-94f6-5f454a318378,,D3-1,0.251434984,0.5668891,,171.167141,-79.66884441,40.28297132,True,600,0.3930334624693086,File 1,40.282968,-79.668846
1578,1431144.188,361469.396,1126.30515,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1a9964e0-e5c6-4bd4-a6a2-d0c63b9567b0,,W4-3,4.848518399,4.784326593,,142.8979749,-79.67696357,40.3095067,True,767,3.016018330539353,File 1,40.309523,-79.676992
1579,1430998.512,381488.0029,1160.077668,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-97336ea2-d459-464b-b3f8-5f90deeed33a,PRIVATE ROADWAY,R5-1a,3.990484658,2.639916704,,169.5022253,-79.67905366,40.36443675,True,1280,1.5335997856156747,File 1,40.364426,-79.679065
1580,1450594.558,329458.7057,977.6618632,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-844764c1-08ab-48c2-bfc9-a58c000a5602,20 M.P.H.,W13-1P,0.466529686,2.792287812,,85.67115997,-79.60482465,40.22279854,True,994,0.2629277681140753,File 1,40.222797,-79.604827
1581,1450593.763,329458.3725,981.8482097,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-aaf9777a-1ca5-4c88-85f6-778730a7e495,,W1-1,5.091708774,4.994860807,,-22.98256821,-79.60482747,40.22279758,True,1002,0.06485271518630535,File 1,40.222798,-79.604828
1582,1493665.296,302208.2762,1459.169586,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-07ab544a-a927-4e8f-9110-292075e4171c,,W1-8R,2.770370438,4.04011051,,64.62908174,-79.44873401,40.15038744,True,669,0.47132556811443804,File 1,40.150391,-79.448731
1583,1498986.158,302266.3044,1650.085315,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-1de4935b-f8fd-44dd-a22c-c68ad1f50a22,,W1-1,3.996002379,7.731319438,,-21.88139314,-79.42970704,40.15082608,True,410,0.08207562769821397,File 1,40.150826,-79.429708
1584,1498986.408,302266.4589,1654.540843,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-51c86637-8612-4d61-ad2e-bfc6e1ad4c9c,,W1-5,5.324558312,5.21142861,,156.9119374,-79.42970616,40.15082652,True,422,0.1652421971995479,File 1,40.150827,-79.429708
1585,1430810.159,362032.405,1104.529179,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a88770ae-8a02-47c8-a9cc-b62fe7d2adb6,,W16-1,0.844865599,1.776114348,,67.5677855,-79.6782051,40.3110318,True,981,1.5897420489180842,File 1,40.311018,-79.67821
1586,1430812.792,362033.3341,1104.583846,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-a75a6e5f-69d8-431f-bc24-8dfe61ea61ec,,W16-1,0.845381468,1.26020941,,-112.6879444,-79.67819573,40.31103451,True,979,2.6814620299373173,File 1,40.311016,-79.678216
1587,1430811.645,362033.0842,1109.453783,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8bdcc178-bc2f-4307-9774-98adfd883ccd,"EXIT
67",E1-5,6.966876535,5.153263745,,-24.54744867,-79.67819983,40.31103376,True,980,2.593275292379944,File 1,40.311015,-79.678218
1590,1433093.343,354391.1775,1065.161632,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61c17b7b-76e0-4fff-850e-1826d28e1d71,"MILE
68
.9",D10-1,1.13374124,3.473614863,,3.22788058,-79.66942449,40.29019772,True,463,0.3284494613513178,File 1,40.290195,-79.669426
1591,1488012.718,303603.6196,1313.04442,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-3e3d0d9c-2a93-42f1-a970-bc6c5f5d63b2,,W1-8L,2.942466577,4.186267534,,141.0018176,-79.46904834,40.15391683,True,694,0.03452972117496824,File 1,40.153917,-79.469048
1593,1430458.449,379576.046,1132.00776,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-2bdc6a74-4e9c-4e02-ab32-34bd547b2b37,MILE 63.7,D10-1,27.54073254,5.137386022,,13.21189464,-79.68084128,40.35915723,True,295,3.074158920794965,File 1,40.359142,-79.680811
1599,1494954.189,303396.972,1513.35998,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f7ec8935-f23e-4cdb-b871-9543287f588a,,W1-8R,3.133269306,4.054565781,,56.78243864,-79.44420566,40.15371789,True,805,0.28933851732769045,File 1,40.153716,-79.444208
1600,1504001.865,297807.5509,1784.211818,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b6ecf633-759d-4a6d-a8a3-189dd1ebba97,"MILE
87.9",D10-1,11.40286982,3.403010486,,-77.23349731,-79.41146731,40.138849,True,299,0.22999482490857437,File 1,40.138847,-79.411468
1601,1506264.283,292765.5813,1829.446238,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-96bce1a5-f81a-4e1f-bff3-993ae79a349e,EAST 76 MILE 89 .0,D10-1,1.489135668,4.852487341,,-62.43982887,-79.40303921,40.12512726,True,816,0.36293492725374543,File 1,40.125124,-79.403039
1604,1494119.106,302406.1178,1476.807744,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6d7504f8-73c9-4866-a79b-6dc99d7d699b,,W1-8L,2.81147429,3.546159124,,62.29878483,-79.44712449,40.15095439,True,773,0.20089692155414798,File 1,40.150953,-79.447126
1605,1502265.982,299020.7512,1767.898979,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-fa5bdf75-cc43-46f0-8dc3-31899ac87ef5,MILE 87.5,D10-1,0.989993623,3.862577414,,-49.48741073,-79.41775688,40.14208894,True,850,0.14138150859974108,File 1,40.142088,-79.417758
1609,1495213.702,303579.3017,1523.518969,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c36ba569-3907-4b00-8dcc-fd54be94e096,,W1-8L,2.726900787,3.922576174,,75.06469073,-79.44328994,40.15423197,True,451,0.0060934610934734994,File 1,40.154232,-79.44329
1610,1500246.004,300691.1383,1713.122674,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-876ced1c-aec2-45e8-8e48-98d73f246806,EAST 76 MILE 87 .0,D10-1,1.071941828,4.470245552,,-31.30954069,-79.42509409,40.14656856,True,436,0.16955670904275527,File 1,40.146569,-79.425096
1611,1482522.49,308145.0282,1199.021645,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-703407eb-18c5-42df-a3d5-a28ae28e3da8,,W1-8R,3.232923263,3.926425829,,-67.8328385,-79.48900569,40.16608598,True,135,0.38210056977384377,File 1,40.166085,-79.48901
1612,1439792.311,343230.8078,1136.781829,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-61f5c923-db2a-4f9b-a770-4e909c878050,"MILE
7
1 8",D10-1,3.958907557,6.38949172,,-110.9420918,-79.64455801,40.25996601,True,310,3.2130341843047123,File 1,40.259991,-79.644539
1617,1433236.309,347534.3768,1010.446768,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cb891523-2aaf-439a-b05c-3bca148297f9,"MILE
70.2",D10-1,1.052962246,3.687588461,,-9.555175465,-79.66837823,40.27138836,True,1314,0.8944454985974546,File 1,40.27138032,-79.66837856
1618,1449225.745,330786.9594,1027.233054,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-430d0013-0b9e-4ca4-8194-19c9b358a064,"East
70 76
Breezewood
Harrisburg",D1-1,14.10829577,14.11730685,,132.0787989,-79.60982563,40.22636487,True,776,0.13913539891796217,File 1,40.226365,-79.609824
1619,1449216.454,330776.4633,1029.282273,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c248bf23-6d6e-46b2-aaed-c98fd3efe565,WEST I-70 US 119 TO TOLL PA TURNPIKE 66 Greensburg Wheeling WV,D1-1,18.14002254,19.44775834,,131.2274037,-79.6098581,40.22633553,True,777,1.1616631257567622,File 1,40.226327,-79.609866
1624,1472051.848,314164.2713,1149.153739,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-cfbdd6c4-35b4-4e78-aafd-bb904779e1e9,805,M1-4,14.08597927,3.234074678,,79.07180081,-79.52689681,40.18203396,True,376,2.3611531553586182,File 1,40.182054,-79.526906
1631,1430669.339,362935.4223,1079.938198,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f0f04384-6ac2-4a67-aab8-23bd0de29c93,0.2,D10-1,0.80697781,0.803535102,,9.808054152,-79.67878065,40.3135016,True,403,0.20415551720375652,File 1,40.313502,-79.678783
1633,1483757.774,306656.7282,1253.909772,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-6b0fd287-fb6e-47f6-a3c0-8b50eed65194,"MILE
83.2",D10-1,0.528544597,3.815323228,,-121.5306472,-79.48448195,40.16206793,True,643,0.9140961229237917,File 1,40.162076,-79.484484
1634,1433320.925,348707.326,1000.765716,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bcffadce-2e96-4456-aab9-fad2aa121ec0,NO TRUCKS BUSES TRAILERS LEFT LANE,R14-1,3.598758554,5.027210733,,-174.3675722,-79.66816635,40.27461246,True,1291,0.14000247037477798,File 1,40.2746127,-79.66816797
1636,1430878.992,361912.0906,1108.579008,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-bbcba55b-4ab1-4da4-8816-eb7236d1f3f3,,OM3,0.76413476,2.041421952,,-60.05982886,-79.67794892,40.31070574,True,1167,1.463951319662082,File 1,40.31071747,-79.67795676
1637,1452937.646,326855.2587,1043.208143,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e077ee5d-a1e0-46cc-918c-a88e1b38aef8,"EAST
76
MILE
76
.0",D10-1,1.572555017,4.889708881,,-35.84354045,-79.59624067,40.21578821,True,226,0.27044764195591464,File 1,40.215786,-79.596242
1639,1495411.505,303649.2917,1528.375039,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e5aa60e1-920b-4e70-9eb8-c0685649d200,,W1-8L,3.036856444,4.127234805,,-109.0004486,-79.44258722,40.15443447,True,642,0.24962990031692547,File 1,40.154433,-79.442585
1641,1455051.009,325671.2687,1005.528471,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-230cdff8-fa4f-4d5b-8a7d-6db4f3a54e74,MILE 7 6 .5,D10-1,8.859724625,4.42110076,,58.67550094,-79.5885866,40.21265979,True,633,4.210013978198732,File 1,40.21263,-79.588556
1646,1494344.058,302649.0573,1481.821158,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4fbd1486-457e-445c-b374-8c8004a87889,"MILE
85.5",D10-1,1.240029524,3.874274998,,40.17481735,-79.4463366,40.15163302,True,884,0.2541835408612981,File 1,40.151631,-79.446338
1647,1487961.873,303501.3819,1311.392839,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-21affb0f-1f80-4fed-bbda-219d65070c71,MILE 84,D10-1,0.365436143,1.539137861,,-118.8455157,-79.46922308,40.15363352,True,829,0.0946693898388746,File 1,40.153634,-79.469224
1649,1493942.582,302275.0351,1469.135262,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d97ec4ec-5fd7-4ad3-8e9a-0fe3c798d80b,"NILE
85.4",D10-1,1.038517241,3.597830851,,-120.3068368,-79.44774684,40.1505853,True,883,0.17497383442940734,File 1,40.150584,-79.447748
1650,1482336.643,308266.3918,1192.444259,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-b634674d-a965-4fe4-b30c-7aa563eda34d,,W1-8L,2.833415912,4.178049619,,115.9899208,-79.4896791,40.16640903,True,472,0.0935290451912249,File 1,40.166409,-79.489678
1651,1493450.593,302088.6347,1453.601541,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d8fcebd0-d874-4b12-bc43-8ff9ab18b6e8,"MILE
8
5.3",D10-1,1.059365332,3.779839371,,82.43650513,-79.44949369,40.15004774,True,882,0.13844643140407176,File 1,40.150047,-79.449495
1652,1493690.241,302152.5269,1462.791563,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-c73ed865-7dc9-407f-8700-6aa34d99ff93,,W1-8L,2.833331629,4.254237813,,82.0620291,-79.44864095,40.15023575,True,769,0.12214373247997475,File 1,40.150235,-79.448642
1653,1490729.211,302134.0225,1404.537123,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-9cc768ce-1e8c-498d-8cfe-7a3f78ef7e54,MILE 84.8,D10-1,0.957182975,2.366547822,,100.0184863,-79.45923017,40.15002814,True,790,0.07224126875915121,File 1,40.150028,-79.459231
1657,1493958.695,302285.0418,1471.422274,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-d7707e1d-eb17-4fb9-abff-f2f499e0b3f5,,W1-8L,2.7880713,4.10636227,,-115.4120926,-79.4476899,40.15061362,True,793,0.19133518066839475,File 1,40.150613,-79.447692
1659,1431124.773,381575.2334,1159.927984,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-e5269b2f-8160-46e4-8f82-c92cb1f7984f,3,M1-5,0.341202885,1.120773736,,123.3781068,-79.67860749,40.36468372,True,150,1.0816780519360107,File 1,40.364674,-79.678608
1661,1489285.166,302581.0337,1359.496576,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-4cb56756-7f58-44d1-9f15-a7ba2a0531eb,No Parking,R8-3,3.58970289,2.920676899,,170.1373117,-79.46442601,40.15117816,True,879,0.1257141317809503,File 1,40.151179,-79.464427
1662,1489283.121,302580.0781,1356.447778,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-5e175b05-475c-445f-8f82-d2e5939d0abd,,R6-4,2.793447832,1.172915962,,-146.7287416,-79.46443325,40.15117543,True,832,0.663137372731109,File 1,40.151179,-79.464427
1663,1503224.775,298507.998,1778.868565,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-8eda1438-b5f3-42d5-aace-1176b6993979,"MILE
87
.7",D10-1,0.576179329,3.817956152,,53.54167156,-79.41429345,40.14073129,True,611,0.65106244707711,File 1,40.140736,-79.414298
1664,1433254.347,348710.3441,1002.449086,Sign Face,https://cloud.mach9.io/files/92b5f3e7-513f-46f0-ae0d-b0557928ae00/view#object-f732eb87-84a7-4e35-9216-4002f11eb1aa,NO TRUCKS BUSES TRAILERS LEFT LANE,R3-12,3.917793732,5.122487628,,-179.3812235,-79.66840514,40.27461678,True,1269,0.1430769996254657,File 1,40.27461723,-79.66840672
